"새주소","지번주소","좌표정보","좌표정보","테마코드","콘텐츠 코드","언어셋(KOR : 국문, ENG : 영문, JP : 일문, CHA : 중문-간체, CHB : 중문-번체)","콘텐츠 명","시도명(텍스트)","구명","동명","산지여부","주 번지","부 번지","기타주소","전화번호","상세정보 값 1","상세정보 값 2","상세정보 값 3","상세정보 값 4","상세정보 값 5","상세정보 값 6","상세정보 값 7","상세정보 값 8","상세정보 값 9","상세정보 값 10","상세정보 값 11","상세정보 값 12","상세정보 값 13","상세정보 값 14","상세정보 값 15","상세정보 값 16","상세정보 값 17","상세정보 값 18","상세정보 값 19","상세정보 값 20","상세정보 이름 1","상세정보 이름 2","상세정보 이름 3","상세정보 이름 4","상세정보 이름 5","상세정보 이름 6","상세정보 이름 7","상세정보 이름 8","상세정보 이름 9","상세정보 이름 10","상세정보 이름 11","상세정보 이름 12","상세정보 이름 13","상세정보 이름 14","상세정보 이름 15","상세정보 이름 16","상세정보 이름 17","상세정보 이름 18","상세정보 이름 19","상세정보 이름 20","좌표데이터","좌표 타입 (1:Point 3:Polyline 4:MultiPolyline 5:Polygon 6:MultiPolygon 8:multiPoint)","선 두께 1~10","테마 선 색상","키워드","등록일","수정일"
"서울특별시 서초구 동광로19길 38","서울특별시 서초구 방배동 774-9","126.988805400","37.494105800","100008","WF172035","KOR","방배본동주민센터","서울특별시","서초구","","","","","","","4층 탁구교실","공공시설","서울시(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:08:49.0","2018-06-14 14:08:49.0"
"서울특별시 서초구 사임당로 89","서울특별시 서초구 서초동 1649-5","127.019476000","37.490082700","100008","WF172039","KOR","서초1동주민센터","서울특별시","서초구","","","","","","","2층문화교실","공공시설","서울시(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:08:49.0","2018-06-14 14:08:49.0"
"서울특별시 서초구 서초대로70길 51","서울특별시 서초구 서초동 1332-6","127.024920100","37.492010300","100008","WF172044","KOR","서초2동주민센터","서울특별시","서초구","","","","","","","2층 복도","공공시설","서울시(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:08:49.0","2018-06-14 14:08:49.0"
"서울특별시 서초구 반포대로10길 10","서울특별시 서초구 서초동 1451-13","127.012467900","37.483579200","100008","WF172048","KOR","서초3동주민센터","서울특별시","서초구","","","","","","","2층 민원실","공공시설","서울시(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:08:49.0","2018-06-14 14:08:49.0"
"서울특별시 서초구 서운로26길 3","서울특별시 서초구 서초동 1302-6","127.022155200","37.502633600","100008","WF172051","KOR","서초4동주민센터","서울특별시","서초구","","","","","","","2층 민원실","공공시설","서울시(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:08:49.0","2018-06-14 14:08:49.0"
"서울특별시 서초구 바우뫼로 41","서울특별시 서초구 우면동 68-2","127.026651100","37.471651200","100008","WF172056","KOR","양재1동주민센터","서울특별시","서초구","","","","","","","3층 컴퓨터실","공공시설","서울시(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:08:49.0","2018-06-14 14:08:49.0"
"서울특별시 서초구 나루터로 38","서울특별시 서초구 잠원동 58","127.013938500","37.514888300","100008","WF172061","KOR","잠원동주민센터","서울특별시","서초구","","","","","","","5층 강당","공공시설","서울시(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:08:49.0","2018-06-14 14:08:49.0"
"서울특별시 서초구 염곡말길 9","서울특별시 서초구 염곡동 180-2","127.050703700","37.461818100","100008","WF172067","KOR","내곡느티나무쉼터","서울특별시","서초구","","","","","","","1층 갤러리아 앞","공공시설","서울시(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:08:49.0","2018-06-14 14:08:49.0"
"서울특별시 성동구 마장로 284","서울특별시 성동구 마장동 774-2","127.041238900","37.565340300","100008","WF172072","KOR","성동노인복지관","서울특별시","성동구","","","","","","","(2층복도)","주요거리","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:03.0","2018-06-14 14:11:03.0"
"서울특별시 강서구 허준로 93","서울특별시 강서구 가양동 1472-4","126.851107000","37.567359900","100008","WF172078","KOR","허준테마거리","서울특별시","강서구","","","","","","","가양2동주민센터옥상","주요거리","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:03.0","2018-06-14 14:11:03.0"
"서울특별시 강서구 우장산로 66","서울특별시 강서구 내발산동 4-5","126.843677300","37.553429600","100008","WF172080","KOR","강서구민회관","서울특별시","강서구","","","","","","","1층 노을극장 1EA","공공기관","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:03.0","2018-06-14 14:11:03.0"
"서울특별시 강서구 발산로 24","서울특별시 강서구 외발산동 427-1","126.818077100","37.551648000","100008","WF172084","KOR","친환경유통센터","서울특별시","강서구","","","","","","","2층 교육흥보실","공공기관","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:03.0","2018-06-14 14:11:03.0"
"서울특별시 동작구 장승배기로28길 30","서울특별시 동작구 노량진동 84-100","126.942008600","37.512321300","100008","WF172086","KOR","노량진2공공시설","서울특별시","동작구","","","","","","","지하1층 자치회관","주요거리","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:03.0","2018-06-14 14:11:03.0"
"서울특별시 동작구 장승배기로19다길 17-3","서울특별시 동작구 노량진동 302-14","126.937351300","37.508698300","100008","WF172089","KOR","상도1공공시설","서울특별시","동작구","","","","","","","2층 살피재 어울림방","주요거리","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:03.0","2018-06-14 14:11:03.0"
"서울특별시 동작구 상도로53길 13","서울특별시 동작구 상도동 436","126.953052900","37.498271200","100008","WF172091","KOR","상도4공공시설","서울특별시","동작구","","","","","","","2층 동문고실","주요거리","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:03.0","2018-06-14 14:11:03.0"
"서울특별시 동작구 성대로29길 59","서울특별시 동작구 상도동 188-42","126.937738800","37.500777200","100008","WF172093","KOR","사당1공공시설","서울특별시","동작구","","","","","","","3층 문화의방","주요거리","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:03.0","2018-06-14 14:11:03.0"
"서울특별시 동작구 동작대로17길 28","서울특별시 동작구 사당동 1004-52","126.978667900","37.483158600","100008","WF172096","KOR","사당2공공시설","서울특별시","동작구","","","","","","","2층 문화의 방","주요거리","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:03.0","2018-06-14 14:11:03.0"
"서울특별시 동작구 동작대로29라길 22","서울특별시 동작구 사당동 105-11","126.979262400","37.488925400","100008","WF172098","KOR","사당3공공시설","서울특별시","동작구","","","","","","","2층 자치회관","주요거리","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:03.0","2018-06-14 14:11:03.0"
"서울특별시 관악구 관천로26길 96","서울특별시 관악구 신림동 1469-4","126.926314500","37.489131800","100008","WF172102","KOR","대방공공시설","서울특별시","동작구","","","","","","","지하1층 복도","주요거리","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:03.0","2018-06-14 14:11:03.0"
"서울특별시 동작구 여의대방로44길 22","서울특별시 동작구 대방동 501-2","126.926345000","37.508320800","100008","WF172105","KOR","흑석공공시설","서울특별시","동작구","","","","","","","2층 북카페","주요거리","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:03.0","2018-06-14 14:11:03.0"
"서울특별시 동작구 대방동15가길 19","서울특별시 동작구 대방동 387-5","126.923585100","37.503800600","100008","WF172107","KOR","건강가정지원센터","서울특별시","동작구","","","","","","","건강가정지원센터 지하1층","공공기관","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:04.0","2018-06-14 14:11:04.0"
"서울특별시 동작구 장승배기로 161","서울특별시 동작구 노량진동 47-2","126.939777300","37.511957800","100008","WF172109","KOR","동작구의회","서울특별시","동작구","","","","","","","동작구의회 지하1층 체력단련실","공공기관","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:04.0","2018-06-14 14:11:04.0"
"서울특별시 강남구 선릉로131길 9","서울특별시 강남구 논현동 279-47","127.040164000","37.517632000","100008","WF172111","KOR","논현맛의거리(논현1.2동 맛의거리)","서울특별시","강남구","","","","","","","논현2-214","주요거리","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:04.0","2018-06-14 14:11:04.0"
"서울특별시 강남구 학동로47길 5","서울특별시 강남구 논현동 117-7","127.038726000","37.517160000","100008","WF172112","KOR","논현맛의거리(논현1.2동 맛의거리)","서울특별시","강남구","","","","","","","논현2-286","주요거리","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:04.0","2018-06-14 14:11:04.0"
"서울특별시 강남구 언주로134길 24","서울특별시 강남구 논현동 279-66","127.037460000","37.516849000","100008","WF172113","KOR","논현맛의거리(논현1.2동 맛의거리)","서울특별시","강남구","","","","","","","논현2-110","주요거리","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:04.0","2018-06-14 14:11:04.0"
"서울특별시 강남구 선릉로129길 17","서울특별시 강남구 논현동 279-90","127.040092000","37.516033000","100008","WF172114","KOR","논현맛의거리(논현1.2동 맛의거리)","서울특별시","강남구","","","","","","","논현2-222","주요거리","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:04.0","2018-06-14 14:11:04.0"
"서울특별시 강남구 학동로 102","서울특별시 강남구 논현동 280","127.021618000","37.511108000","100008","WF172115","KOR","논현맛의거리(논현1.2동 맛의거리)","서울특별시","강남구","","","","","","","논현2-235","주요거리","SKT","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:11:04.0","2018-06-14 14:11:04.0"
